,{}
2023-12-20 23:08:54,0.0
2023-12-20 23:09:54,4.167416201954789
2023-12-20 23:10:54,2.1828006683493895
2023-12-20 23:11:54,2.790973871733968
2023-12-20 23:12:54,0.33341882533983075
2023-12-20 23:13:54,2.3968784838350055
2023-12-20 23:14:54,6.073752711496745
2023-12-20 23:15:54,4.840613931523022
2023-12-20 23:16:54,0.0
2023-12-20 23:17:54,0.9981851179673319
2023-12-20 23:18:54,0.0
2023-12-20 23:19:54,0.7471264367816091
2023-12-20 23:20:54,1.6851623510069873
2023-12-20 23:21:54,0.0
2023-12-20 23:22:54,0.0
2023-12-20 23:23:54,0.09535615523982074
2023-12-20 23:24:54,0.11641895300554932
2023-12-20 23:25:54,0.0
2023-12-20 23:26:54,0.0
2023-12-20 23:27:54,0.0
2023-12-20 23:28:54,0.0
2023-12-20 23:29:54,0.5185825410544513
2023-12-20 23:30:54,2.9510961214165268
2023-12-20 23:31:54,0.0
2023-12-20 23:32:54,0.07479431563201198
2023-12-20 23:33:54,1.343101343101343
2023-12-20 23:34:54,0.0
2023-12-20 23:35:54,0.0
2023-12-20 23:36:54,0.0
2023-12-20 23:37:54,0.08561643835616439
2023-12-20 23:38:54,0.0
2023-12-20 23:39:54,0.4280821917808219
2023-12-20 23:40:54,3.8939519469759754
2023-12-20 23:41:54,0.08741258741258742
2023-12-20 23:42:54,0.0
2023-12-20 23:43:54,0.0
