,{}
2023-12-20 23:08:54,100.0
2023-12-20 23:09:54,95.83258379804523
2023-12-20 23:10:54,97.8171993316506
2023-12-20 23:11:54,97.20902612826603
2023-12-20 23:12:54,99.66658117466017
2023-12-20 23:13:54,97.603121516165
2023-12-20 23:14:54,93.92624728850325
2023-12-20 23:15:54,95.15938606847698
2023-12-20 23:16:54,100.0
2023-12-20 23:17:54,99.00181488203266
2023-12-20 23:18:54,100.0
2023-12-20 23:19:54,99.25287356321839
2023-12-20 23:20:54,98.314837648993
2023-12-20 23:21:54,100.0
2023-12-20 23:22:54,100.0
2023-12-20 23:23:54,99.90464384476017
2023-12-20 23:24:54,99.88358104699446
2023-12-20 23:25:54,100.0
2023-12-20 23:26:54,100.0
2023-12-20 23:27:54,100.0
2023-12-20 23:28:54,100.0
2023-12-20 23:29:54,99.48141745894556
2023-12-20 23:30:54,97.04890387858347
2023-12-20 23:31:54,100.0
2023-12-20 23:32:54,99.925205684368
2023-12-20 23:33:54,98.65689865689866
2023-12-20 23:34:54,100.0
2023-12-20 23:35:54,99.99999999999999
2023-12-20 23:36:54,100.0
2023-12-20 23:37:54,99.91438356164383
2023-12-20 23:38:54,100.0
2023-12-20 23:39:54,99.57191780821918
2023-12-20 23:40:54,96.10604805302403
2023-12-20 23:41:54,99.91258741258741
2023-12-20 23:42:54,100.0
2023-12-20 23:43:54,100.0
