,{}
2023-12-21 04:17:29,92.50936329588015
2023-12-21 04:18:29,95.25499211270812
2023-12-21 04:19:29,97.59582903776445
2023-12-21 04:20:29,97.42546530565558
2023-12-21 04:21:29,95.06283662477558
2023-12-21 04:22:29,93.92257805709701
2023-12-21 04:23:29,97.69370056227962
2023-12-21 04:24:29,97.922232116355
2023-12-21 04:25:29,99.11886014248219
2023-12-21 04:26:29,100.0
2023-12-21 04:27:29,98.45559845559846
2023-12-21 04:28:29,99.07251264755482
2023-12-21 04:29:29,99.61206896551724
2023-12-21 04:30:29,99.93031358885017
2023-12-21 04:31:29,100.0
2023-12-21 04:32:29,98.30115830115831
2023-12-21 04:33:29,99.13043478260869
2023-12-21 04:34:29,100.0
2023-12-21 04:35:29,100.0
2023-12-21 04:36:29,99.99999999999999
2023-12-21 04:37:29,94.82758620689656
2023-12-21 04:38:29,99.07834101382488
2023-12-21 04:39:29,99.99999999999999
2023-12-21 04:40:29,100.0
2023-12-21 04:41:29,100.0
2023-12-21 04:42:29,100.0
2023-12-21 04:43:29,100.0
2023-12-21 04:44:29,96.6958211856171
2023-12-21 04:45:29,100.0
2023-12-21 04:46:29,100.0
2023-12-21 04:47:29,96.59211927582534
2023-12-21 04:48:29,99.05956112852665
2023-12-21 04:49:29,100.0
2023-12-21 04:50:29,100.0
2023-12-21 04:51:29,100.0
2023-12-21 04:52:29,100.0
2023-12-21 04:53:29,97.84313725490196
2023-12-21 04:54:29,100.0
