,{}
2023-12-21 06:49:50,0.0
2023-12-21 06:50:50,4.2445892441252075
2023-12-21 06:51:50,3.0827563110187195
2023-12-21 06:52:50,9.095018533586476
2023-12-21 06:53:50,12.273701762744164
2023-12-21 06:54:50,4.59293108271939
2023-12-21 06:55:50,4.6603280949800485
2023-12-21 06:56:50,0.5485033693778406
2023-12-21 06:57:50,2.4743198179006027
2023-12-21 06:58:50,0.802034428794992
2023-12-21 06:59:50,0.9178139340842716
2023-12-21 07:00:50,0.044943820224719086
2023-12-21 07:01:50,0.989282769991756
2023-12-21 07:02:50,0.0
2023-12-21 07:03:50,0.0
2023-12-21 07:04:50,0.0
2023-12-21 07:05:50,0.0
2023-12-21 07:06:50,0.1440230436869899
