,"{instance=""52.186.90.120:443"",job=""kubernetes-apiservers""}"
2023-08-25 22:38:16,970.600448
2023-08-25 22:39:16,923.004928
2023-08-25 22:40:16,908.57472
2023-08-25 22:41:16,908.57472
2023-08-25 22:42:16,899.60448
2023-08-25 22:43:16,899.87072
2023-08-25 22:44:16,1287.9872
2023-08-25 22:45:16,1288.798208
2023-08-25 22:46:16,1125.41696
2023-08-25 22:47:16,1125.41696
2023-08-25 22:48:16,1127.56736
2023-08-25 22:49:16,1127.56736
2023-08-25 22:50:16,987.29984
2023-08-25 22:51:16,987.29984
2023-08-25 22:52:16,987.29984
2023-08-25 22:53:16,988.377088
2023-08-25 22:54:16,1004.044288
2023-08-25 22:55:16,1005.391872
2023-08-25 22:56:16,1005.391872
2023-08-25 22:57:16,1005.391872
2023-08-25 22:58:16,1006.473216
