,{}
2023-08-25 22:38:16,98.99999999999999
2023-08-25 22:39:16,100.0
2023-08-25 22:40:16,100.0
2023-08-25 22:41:16,100.0
2023-08-25 22:42:16,100.0
2023-08-25 22:43:16,82.53968253968253
2023-08-25 22:44:16,100.00000000000001
2023-08-25 22:45:16,100.0
2023-08-25 22:46:16,100.0
2023-08-25 22:47:16,89.16256157635466
2023-08-25 22:48:16,100.00000000000001
2023-08-25 22:49:16,100.0
2023-08-25 22:50:16,100.0
2023-08-25 22:51:16,100.0
2023-08-25 22:52:16,100.0
2023-08-25 22:53:16,100.0
2023-08-25 22:54:16,100.0
2023-08-25 22:55:16,100.0
2023-08-25 22:56:16,100.0
2023-08-25 22:57:16,100.0
2023-08-25 22:58:16,98.49624060150377
