,{}
2023-12-21 19:40:18,1893.0
2023-12-21 19:41:18,5763.0
2023-12-21 19:42:18,10041.0
2023-12-21 19:43:18,13872.0
2023-12-21 19:44:18,14989.0
2023-12-21 19:45:18,15003.0
2023-12-21 19:46:18,15003.0
2023-12-21 19:47:18,15003.0
2023-12-21 19:48:18,15003.0
2023-12-21 19:49:18,15003.0
2023-12-21 19:50:18,15003.0
2023-12-21 19:51:18,15003.0
2023-12-21 19:52:18,15003.0
2023-12-21 19:53:18,13933.0
2023-12-21 19:54:18,11253.0
2023-12-21 19:55:18,14736.0
2023-12-21 19:56:18,15003.0
2023-12-21 19:57:18,15003.0
2023-12-21 19:58:18,15003.0
2023-12-21 19:59:18,15003.0
2023-12-21 20:00:18,15003.0
2023-12-21 20:01:18,15003.0
2023-12-21 20:02:18,15003.0
2023-12-21 20:03:18,15003.0
2023-12-21 20:04:18,15003.0
2023-12-21 20:05:18,15003.0
2023-12-21 20:06:18,15003.0
2023-12-21 20:07:18,15003.0
2023-12-21 20:08:18,15003.0
2023-12-21 20:09:18,15003.0
2023-12-21 20:10:18,15003.0
2023-12-21 20:11:18,15003.0
2023-12-21 20:12:18,15003.0
2023-12-21 20:13:18,15002.0
