,{}
2023-12-21 19:39:18,0.0
2023-12-21 19:40:18,3.8915497776257273
2023-12-21 19:41:18,3.2902268390926426
2023-12-21 19:42:18,2.679271766502911
2023-12-21 19:43:18,2.248201438848921
2023-12-21 19:44:18,12.075117370892015
2023-12-21 19:45:18,0.0
2023-12-21 19:46:18,0.0
2023-12-21 19:47:18,0.0
2023-12-21 19:48:18,0.0
2023-12-21 19:49:18,0.6050605060506047
2023-12-21 19:50:18,0.13175230566534918
2023-12-21 19:51:18,3.512880562060891
2023-12-21 19:52:18,0.6194690265486726
2023-12-21 19:53:18,1.1197663096397268
2023-12-21 19:54:18,1.0672002668000666
2023-12-21 19:55:18,2.4494904344716595
2023-12-21 19:56:18,1.1885019347705912
2023-12-21 19:57:18,0.0495049504950495
2023-12-21 19:58:18,0.0
2023-12-21 19:59:18,0.0526315789473684
2023-12-21 20:00:18,0.22010271460014683
2023-12-21 20:01:18,2.899484536082475
2023-12-21 20:02:18,2.229299363057326
2023-12-21 20:03:18,0.08904719501335709
2023-12-21 20:04:18,0.08576329331046313
2023-12-21 20:05:18,0.0
2023-12-21 20:06:18,0.0
2023-12-21 20:07:18,0.0
2023-12-21 20:08:18,0.0
2023-12-21 20:09:18,0.0
2023-12-21 20:10:18,0.10913059294288832
2023-12-21 20:11:18,3.7472446730345346
2023-12-21 20:12:18,0.35714285714285726
2023-12-21 20:13:18,0.17094017094017092
