,{}
2023-12-21 19:39:18,100.0
2023-12-21 19:40:18,96.10845022237427
2023-12-21 19:41:18,96.70977316090736
2023-12-21 19:42:18,97.3207282334971
2023-12-21 19:43:18,97.75179856115109
2023-12-21 19:44:18,87.92488262910798
2023-12-21 19:45:18,100.0
2023-12-21 19:46:18,100.0
2023-12-21 19:47:18,100.0
2023-12-21 19:48:18,100.0
2023-12-21 19:49:18,99.3949394939494
2023-12-21 19:50:18,99.86824769433466
2023-12-21 19:51:18,96.4871194379391
2023-12-21 19:52:18,99.38053097345133
2023-12-21 19:53:18,98.88023369036027
2023-12-21 19:54:18,98.93279973319994
2023-12-21 19:55:18,97.55050956552832
2023-12-21 19:56:18,98.8114980652294
2023-12-21 19:57:18,99.95049504950494
2023-12-21 19:58:18,100.0
2023-12-21 19:59:18,99.94736842105262
2023-12-21 20:00:18,99.77989728539985
2023-12-21 20:01:18,97.10051546391752
2023-12-21 20:02:18,97.77070063694268
2023-12-21 20:03:18,99.91095280498664
2023-12-21 20:04:18,99.91423670668954
2023-12-21 20:05:18,100.0
2023-12-21 20:06:18,100.0
2023-12-21 20:07:18,100.0
2023-12-21 20:08:18,100.0
2023-12-21 20:09:18,99.99999999999999
2023-12-21 20:10:18,99.89086940705711
2023-12-21 20:11:18,96.25275532696547
2023-12-21 20:12:18,99.64285714285715
2023-12-21 20:13:18,99.82905982905982
