,"{instance=""52.186.90.120:443"",job=""kubernetes-apiservers""}"
2023-08-26 00:30:17,0.06199999999953434
2023-08-26 00:31:17,0.06600000000034925
2023-08-26 00:32:17,0.0693333333338766
2023-08-26 00:33:17,0.11266666666682189
2023-08-26 00:34:17,0.06933333333290648
2023-08-26 00:35:17,0.06733333333395422
2023-08-26 00:36:17,0.05999999999961195
2023-08-26 00:37:17,0.10733333333337214
2023-08-26 00:38:17,0.06600000000034925
2023-08-26 00:39:17,0.06533333333403182
2023-08-26 00:40:17,0.06266666666682189
2023-08-26 00:41:17,0.061333333333216916
2023-08-26 00:42:17,0.06600000000034925
2023-08-26 00:43:17,0.06199999999953434
2023-08-26 00:44:17,0.06600000000034925
2023-08-26 00:45:17,0.06400000000042685
2023-08-26 00:46:17,0.08599999999957314
2023-08-26 00:47:17,0.06399999999945673
2023-08-26 00:48:17,0.061333333333216916
2023-08-26 00:49:17,0.06666666666666667
2023-08-26 00:50:17,0.0653333333330617
