,"{instance=""52.186.90.120:443"",job=""kubernetes-apiservers""}"
2023-08-26 01:35:39,0.09666666666647263
2023-08-26 01:36:39,0.06466666666674427
2023-08-26 01:37:39,0.08933333333407062
2023-08-26 01:38:39,0.06600000000034924
2023-08-26 01:39:39,0.09466666666752037
2023-08-26 01:40:39,0.06666666666666667
2023-08-26 01:41:39,0.09066666666573533
2023-08-26 01:42:39,0.06933333333290646
2023-08-26 01:43:39,0.09200000000031043
2023-08-26 01:44:39,0.07400000000003878
2023-08-26 01:45:39,0.09266666666662784
2023-08-26 01:46:39,0.07599999999996118
2023-08-26 01:47:39,0.09000000000038803
2023-08-26 01:48:39,0.06600000000034924
2023-08-26 01:49:39,0.1006666666663174
2023-08-26 01:50:39,0.07266666666643382
2023-08-26 01:51:39,0.09000000000038803
2023-08-26 01:52:39,0.07066666666651143
2023-08-26 01:53:39,0.0899999999994179
2023-08-26 01:54:39,0.11533333333306169
2023-08-26 01:55:39,0.08866666666678306
