,{}
2023-12-21 16:55:55,100.0
2023-12-21 16:56:55,98.18484234885739
2023-12-21 16:57:55,97.73657955476138
2023-12-21 16:58:55,98.24786952688804
2023-12-21 16:59:55,99.17012448132779
2023-12-21 17:00:55,95.47076585231953
2023-12-21 17:01:55,100.0
2023-12-21 17:02:55,99.95972613773661
2023-12-21 17:03:55,99.68652037617554
2023-12-21 17:04:55,100.0
2023-12-21 17:05:55,100.0
2023-12-21 17:06:55,100.0
2023-12-21 17:07:55,100.0
2023-12-21 17:08:55,100.0
2023-12-21 17:09:55,98.06312769010043
2023-12-21 17:10:55,98.5934360348292
2023-12-21 17:11:55,99.93702770780855
2023-12-21 17:12:55,99.87357774968395
2023-12-21 17:13:55,99.93288590604026
2023-12-21 17:14:55,99.95793016407235
2023-12-21 17:15:55,100.0
2023-12-21 17:16:55,100.0
2023-12-21 17:17:55,100.0
2023-12-21 17:18:55,98.46796657381616
2023-12-21 17:19:55,99.5911214953271
2023-12-21 17:20:55,98.11701412239408
2023-12-21 17:21:55,99.87285441830898
