,"{instance=""52.186.45.168:443"",job=""kubernetes-apiservers""}"
2023-12-21 16:55:55,0.438000000000021
2023-12-21 16:56:55,2.6668888888888933
2023-12-21 16:57:55,5.240222222222211
2023-12-21 16:58:55,4.7775555555555504
2023-12-21 16:59:55,1.3262222222222286
2023-12-21 17:00:55,1.2479999999999967
2023-12-21 17:01:55,1.06488888888885
2023-12-21 17:02:55,1.0186666666666697
2023-12-21 17:03:55,0.9775555555555911
2023-12-21 17:04:55,0.9877777777777939
2023-12-21 17:05:55,0.3104444444444703
2023-12-21 17:06:55,0.3848888888888824
2023-12-21 17:07:55,0.3304444444445026
2023-12-21 17:08:55,0.23777777777779394
2023-12-21 17:09:55,0.2351111111111499
2023-12-21 17:10:55,0.2319999999999709
2023-12-21 17:11:55,0.3782222222222319
2023-12-21 17:12:55,0.2800000000000485
2023-12-21 17:13:55,0.22355555555558465
2023-12-21 17:14:55,0.27777777777777773
2023-12-21 17:15:55,0.22755555555551027
2023-12-21 17:16:55,0.8704444444444056
2023-12-21 17:17:55,0.4042222222221931
2023-12-21 17:18:55,0.21555555555557174
2023-12-21 17:19:55,0.532444444444425
2023-12-21 17:20:55,0.23355555555560084
2023-12-21 17:21:55,0.32911111111105934
