,{}
2023-12-21 05:57:42,64.4396551724138
2023-12-21 05:58:42,93.65590829855792
2023-12-21 05:59:42,98.21428571428571
2023-12-21 06:00:42,97.95034897075713
2023-12-21 06:01:42,98.07367953839326
2023-12-21 06:02:42,97.16664081484927
2023-12-21 06:03:42,98.43740462674725
2023-12-21 06:04:42,98.3416495450543
2023-12-21 06:05:42,98.18480615522523
2023-12-21 06:06:42,98.8084445020075
2023-12-21 06:07:42,98.5995232419547
2023-12-21 06:08:42,99.83870967741936
2023-12-21 06:09:42,99.35851746258018
2023-12-21 06:10:42,99.82245894363072
2023-12-21 06:11:42,99.74611234528719
2023-12-21 06:12:42,98.63013698630137
2023-12-21 06:13:42,100.0
2023-12-21 06:14:42,100.0
2023-12-21 06:15:42,100.0
2023-12-21 06:16:42,100.0
2023-12-21 06:17:42,96.29186602870816
2023-12-21 06:18:42,99.56222639149468
2023-12-21 06:19:42,99.66068831798351
2023-12-21 06:20:42,100.0
2023-12-21 06:21:42,98.77913429522754
2023-12-21 06:22:42,99.9439461883408
2023-12-21 06:23:42,100.0
2023-12-21 06:24:42,100.0
