,"{instance=""52.186.45.168:443"",job=""kubernetes-apiservers""}"
2023-12-21 05:57:42,0.3046666666666675
2023-12-21 05:58:42,4.57911111111112
2023-12-21 05:59:42,5.136222222222225
2023-12-21 06:00:42,4.652888888888891
2023-12-21 06:01:42,4.417333333333327
2023-12-21 06:02:42,4.357333333333331
2023-12-21 06:03:42,3.5555555555555554
2023-12-21 06:04:42,3.1677777777777814
2023-12-21 06:05:42,3.3237777777777713
2023-12-21 06:06:42,3.251111111111115
2023-12-21 06:07:42,3.1328888888888993
2023-12-21 06:08:42,1.1957777777777865
2023-12-21 06:09:42,2.2437777777777836
2023-12-21 06:10:42,2.182444444444445
2023-12-21 06:11:42,1.8424444444444412
2023-12-21 06:12:42,1.5648888888888906
2023-12-21 06:13:42,0.5991111111111119
2023-12-21 06:14:42,0.7553333333333285
2023-12-21 06:15:42,0.7088888888888808
2023-12-21 06:16:42,0.5464238116392796
2023-12-21 06:17:42,0.518222222222236
2023-12-21 06:18:42,0.35404720629415887
2023-12-21 06:19:42,0.8835555555555603
2023-12-21 06:20:42,0.2880000000000008
2023-12-21 06:21:42,0.48955555555557007
2023-12-21 06:22:42,0.3604444444444501
2023-12-21 06:23:42,0.5015555555555491
2023-12-21 06:24:42,0.3557777777777826
