,{}
2023-12-21 18:15:30,1777.0
2023-12-21 18:16:30,5213.0
2023-12-21 18:17:30,9023.0
2023-12-21 18:18:30,10003.0
2023-12-21 18:19:30,10003.0
2023-12-21 18:20:30,10003.0
2023-12-21 18:21:30,10003.0
2023-12-21 18:22:30,10003.0
2023-12-21 18:23:30,10003.0
2023-12-21 18:24:30,10003.0
2023-12-21 18:25:30,6870.0
2023-12-21 18:26:30,5617.0
2023-12-21 18:27:30,9854.0
2023-12-21 18:28:30,10003.0
2023-12-21 18:29:30,10003.0
2023-12-21 18:30:30,10003.0
2023-12-21 18:31:30,10003.0
2023-12-21 18:32:30,10003.0
2023-12-21 18:33:30,10003.0
2023-12-21 18:34:30,10003.0
2023-12-21 18:35:30,10003.0
2023-12-21 18:36:30,10003.0
2023-12-21 18:37:30,10003.0
2023-12-21 18:38:30,10003.0
2023-12-21 18:39:30,10003.0
2023-12-21 18:40:30,10003.0
2023-12-21 18:41:30,10003.0
2023-12-21 18:42:30,10003.0
2023-12-21 18:43:30,10003.0
2023-12-21 18:44:30,10003.0
2023-12-21 18:45:30,10002.0
