,"{instance=""52.186.45.168:443"",job=""kubernetes-apiservers""}"
2023-12-21 18:14:30,0.8899999999999838
2023-12-21 18:15:30,4.03355555555552
2023-12-21 18:16:30,4.778444444444499
2023-12-21 18:17:30,4.954888888888915
2023-12-21 18:18:30,1.6913333333333462
2023-12-21 18:19:30,2.1553333333333686
2023-12-21 18:20:30,1.5608888888888435
2023-12-21 18:21:30,1.8046666666666473
2023-12-21 18:22:30,1.1982222222221834
2023-12-21 18:23:30,618.0626666666666
2023-12-21 18:24:30,0.5802222222222351
2023-12-21 18:25:30,3.157333333333372
2023-12-21 18:26:30,4.305555555555555
2023-12-21 18:27:30,4.911555555555484
2023-12-21 18:28:30,1.5902222222221705
2023-12-21 18:29:30,1.6648888888889308
2023-12-21 18:30:30,1.5399999999999838
2023-12-21 18:31:30,0.3520000000000032
2023-12-21 18:32:30,0.4064444444444638
2023-12-21 18:33:30,0.47244444444440886
2023-12-21 18:34:30,0.5048888888889148
2023-12-21 18:35:30,0.839333333333343
2023-12-21 18:36:30,0.4435555555555361
2023-12-21 18:37:30,0.29866666666663755
2023-12-21 18:38:30,0.41000000000001613
2023-12-21 18:39:30,0.6233333333333171
2023-12-21 18:40:30,0.33955555555552963
2023-12-21 18:41:30,0.3064444444444638
2023-12-21 18:42:30,0.8722222222222221
2023-12-21 18:43:30,0.3004444444444541
2023-12-21 18:44:30,0.37911111111114015
2023-12-21 18:45:30,0.2597777777778295
