,{}
2023-08-26 01:13:52,100.0
2023-08-26 01:14:52,100.0
2023-08-26 01:15:52,100.0
2023-08-26 01:16:52,100.0
2023-08-26 01:17:52,100.00000000000001
2023-08-26 01:18:52,100.0
2023-08-26 01:19:52,99.15254237288137
2023-08-26 01:20:52,100.0
2023-08-26 01:21:52,100.0
2023-08-26 01:22:52,100.0
2023-08-26 01:23:52,100.0
2023-08-26 01:24:52,100.0
2023-08-26 01:25:52,100.0
2023-08-26 01:26:52,100.0
2023-08-26 01:27:52,100.0
2023-08-26 01:28:52,100.0
2023-08-26 01:29:52,100.0
2023-08-26 01:30:52,100.0
2023-08-26 01:31:52,93.14641744548287
2023-08-26 01:32:52,100.0
2023-08-26 01:33:52,87.02064896755161
