,"{instance=""52.186.45.168:443"",job=""kubernetes-apiservers""}"
2023-12-21 18:58:45,7.231184896
2023-12-21 18:59:45,7.662006272
2023-12-21 19:00:45,7.433859072
2023-12-21 19:01:45,8.720379904
2023-12-21 19:02:45,9.574100992
2023-12-21 19:03:45,8.932532224
2023-12-21 19:04:45,8.687972352
2023-12-21 19:05:45,9.712365568
2023-12-21 19:06:45,10.318532608
2023-12-21 19:07:45,9.836163072
2023-12-21 19:08:45,9.351278592
2023-12-21 19:09:45,8.637939712
2023-12-21 19:10:45,8.9468928
2023-12-21 19:11:45,8.912187392
2023-12-21 19:12:45,8.913010688
2023-12-21 19:13:45,8.917434368
2023-12-21 19:14:45,8.919478272
2023-12-21 19:15:45,8.92301312
2023-12-21 19:16:45,8.92301312
2023-12-21 19:17:45,8.160169984
2023-12-21 19:18:45,8.160165888
2023-12-21 19:19:45,7.7468672
2023-12-21 19:20:45,7.748481024
2023-12-21 19:21:45,7.6296192
2023-12-21 19:22:45,7.684149248
2023-12-21 19:23:45,7.633731584
2023-12-21 19:24:45,7.634538496
2023-12-21 19:25:45,7.634538496
2023-12-21 19:26:45,7.636451328
2023-12-21 19:27:45,7.4129408
