,{}
2023-12-21 07:25:56,1854.0
2023-12-21 07:26:56,5826.0
2023-12-21 07:27:56,9819.0
2023-12-21 07:28:56,13207.0
2023-12-21 07:29:56,14984.0
2023-12-21 07:30:56,15003.0
2023-12-21 07:31:56,15003.0
2023-12-21 07:32:56,15003.0
2023-12-21 07:33:56,15003.0
2023-12-21 07:34:56,15003.0
2023-12-21 07:35:56,15003.0
2023-12-21 07:36:56,15003.0
2023-12-21 07:37:56,15003.0
2023-12-21 07:38:56,15003.0
2023-12-21 07:39:56,15003.0
2023-12-21 07:40:56,15003.0
2023-12-21 07:41:56,15003.0
2023-12-21 07:42:56,15003.0
2023-12-21 07:43:56,15003.0
2023-12-21 07:44:56,15003.0
2023-12-21 07:45:56,15003.0
2023-12-21 07:46:56,15003.0
2023-12-21 07:47:56,15003.0
2023-12-21 07:48:56,15003.0
2023-12-21 07:49:56,15003.0
2023-12-21 07:50:56,15003.0
2023-12-21 07:51:56,15003.0
2023-12-21 07:52:56,15003.0
2023-12-21 07:53:56,15003.0
2023-12-21 07:54:56,15003.0
2023-12-21 07:55:56,15003.0
2023-12-21 07:56:56,15003.0
2023-12-21 07:57:56,15003.0
2023-12-21 07:58:56,15003.0
2023-12-21 07:59:56,15003.0
2023-12-21 08:00:56,15003.0
2023-12-21 08:01:56,15003.0
2023-12-21 08:02:56,15003.0
2023-12-21 08:03:56,15003.0
2023-12-21 08:04:56,15003.0
2023-12-21 08:05:56,15003.0
2023-12-21 08:06:56,15003.0
2023-12-21 08:07:56,15003.0
2023-12-21 08:08:56,15003.0
2023-12-21 08:09:56,15003.0
2023-12-21 08:10:56,15003.0
2023-12-21 08:11:56,15003.0
2023-12-21 08:12:56,15003.0
2023-12-21 08:13:56,15003.0
2023-12-21 08:14:56,15003.0
2023-12-21 08:15:56,15003.0
2023-12-21 08:16:56,15003.0
2023-12-21 08:17:56,15003.0
2023-12-21 08:18:56,15003.0
2023-12-21 08:19:56,15003.0
2023-12-21 08:20:56,15003.0
2023-12-21 08:21:56,15003.0
2023-12-21 08:22:56,15003.0
2023-12-21 08:23:56,15003.0
2023-12-21 08:24:56,15003.0
2023-12-21 08:25:56,15003.0
2023-12-21 08:26:56,15003.0
2023-12-21 08:27:56,15003.0
