,{}
2023-08-26 00:52:04,95.86466165413535
2023-08-26 00:53:04,100.0
2023-08-26 00:54:04,99.99999999999999
2023-08-26 00:55:04,100.0
2023-08-26 00:56:04,100.0
2023-08-26 00:57:04,100.0
2023-08-26 00:58:04,100.0
2023-08-26 00:59:04,100.0
2023-08-26 01:00:04,100.0
2023-08-26 01:01:04,100.0
2023-08-26 01:02:04,100.0
2023-08-26 01:03:04,100.0
2023-08-26 01:04:04,100.0
2023-08-26 01:05:04,100.0
2023-08-26 01:06:04,98.56115107913669
2023-08-26 01:07:04,100.0
2023-08-26 01:08:04,100.0
2023-08-26 01:09:04,100.0
2023-08-26 01:10:04,100.0
2023-08-26 01:11:04,100.0
2023-08-26 01:12:04,100.0
