,{}
2023-12-20 22:22:17,100.0
2023-12-20 22:23:17,99.92258863601177
2023-12-20 22:24:17,99.7082008623318
2023-12-20 22:25:17,98.7650719564372
2023-12-20 22:26:17,98.89474751571689
2023-12-20 22:27:17,97.09228824273072
2023-12-20 22:28:17,100.0
2023-12-20 22:29:17,96.49484536082473
2023-12-20 22:30:17,96.08938547486034
2023-12-20 22:31:17,100.0
2023-12-20 22:32:17,100.0
2023-12-20 22:33:17,100.0
2023-12-20 22:34:17,100.00000000000001
2023-12-20 22:35:17,100.00000000000001
2023-12-20 22:36:17,99.91237939119031
2023-12-20 22:37:17,99.9417656650361
2023-12-20 22:38:17,100.0
2023-12-20 22:39:17,99.93957703927491
2023-12-20 22:40:17,95.26916802610114
2023-12-20 22:41:17,100.0
2023-12-20 22:42:17,100.0
2023-12-20 22:43:17,100.0
2023-12-20 22:44:17,99.99999999999999
2023-12-20 22:45:17,100.0
2023-12-20 22:46:17,100.0
2023-12-20 22:47:17,100.0
2023-12-20 22:48:17,100.0
2023-12-20 22:49:17,99.91610738255034
2023-12-20 22:50:17,94.64566929133859
2023-12-20 22:51:17,100.0
2023-12-20 22:52:17,100.0
2023-12-20 22:53:17,98.3076923076923
2023-12-20 22:54:17,100.0
