,{}
2023-12-21 17:34:19,0.0
2023-12-21 17:35:19,0.0
2023-12-21 17:36:19,0.0
2023-12-21 17:37:19,0.0
2023-12-21 17:38:19,0.0
2023-12-21 17:39:19,0.0
2023-12-21 17:40:19,0.0
2023-12-21 17:41:19,0.0
2023-12-21 17:42:19,0.0
2023-12-21 17:43:19,0.0
2023-12-21 17:44:19,0.0
2023-12-21 17:45:19,0.0
2023-12-21 17:46:19,0.0
2023-12-21 17:47:19,0.0
2023-12-21 17:48:19,0.0
2023-12-21 17:49:19,0.0
2023-12-21 17:50:19,0.0
2023-12-21 17:51:19,0.0
2023-12-21 17:52:19,0.0
2023-12-21 17:53:19,0.0
2023-12-21 17:54:19,0.0
2023-12-21 17:55:19,0.0
2023-12-21 17:56:19,0.0
2023-12-21 17:57:19,0.0
2023-12-21 17:58:19,0.0
2023-12-21 17:59:19,0.0
2023-12-21 18:00:19,0.0
2023-12-21 18:01:19,28.227786042586935
2023-12-21 18:02:19,233.982772059402
